x1,x2,y
3.075187969924812,3.075187969924812,10.20304613691712
3.097744360902256,3.097744360902256,10.310739214147116
3.1203007518796992,3.1203007518796992,10.418179254725692
3.142857142857143,3.142857142857143,10.52536611227022
3.1654135338345863,3.1654135338345863,10.632299697576371
3.18796992481203,3.18796992481203,10.73897997584708
3.210526315789473,3.210526315789473,10.84540696405134
3.233082706766917,3.233082706766917,10.951580728406434
3.255639097744361,3.255639097744361,11.057501381977229
3.278195488721805,3.278195488721805,11.163169082386757
3.300751879699248,3.300751879699248,11.2685840296325
3.323308270676692,3.323308270676692,11.373746464003162
3.345864661654135,3.345864661654135,11.4786566640909
3.3684210526315788,3.3684210526315788,11.583314944894433
3.3909774436090223,3.3909774436090223,11.687721656008504
3.413533834586466,3.413533834586466,11.791877179895527
3.43609022556391,3.43609022556391,11.895781930235458
3.4586466165413534,3.4586466165413534,11.99943635035009
3.481203007518797,3.481203007518797,12.10284091169825
3.5037593984962405,3.5037593984962405,12.205996112438484
3.526315789473684,3.526315789473684,12.308902476056026
3.548872180451128,3.548872180451128,12.411560550051044
3.571428571428571,3.571428571428571,12.513970904685246
3.5939849624060147,3.5939849624060147,12.616134131784142
3.6165413533834574,3.6165413533834574,12.718050843592351
3.6390977443609023,3.6390977443609023,12.819721671679496
3.661654135338346,3.661654135338346,12.92114726589434
3.684210526315789,3.684210526315789,13.022328293364986
3.706766917293233,3.706766917293233,13.123265437542942
3.729323308270677,3.729323308270677,13.22395939728916
3.75187969924812,3.75187969924812,13.324410886000043
3.774436090225564,3.774436090225564,13.424620630771688
3.796992481203008,3.796992481203008,13.524589371600571
3.819548872180451,3.819548872180451,13.624317860619096
3.842105263157895,3.842105263157895,13.72380686136444
3.864661654135338,3.864661654135338,13.82305714807914
3.887218045112782,3.887218045112782,13.922069505042131
3.909774436090225,3.909774436090225,14.02084472592878
3.932330827067669,3.932330827067669,14.119383613198709
3.954887218045113,3.954887218045113,14.217686977510136
3.977443609022556,3.977443609022556,14.315755637159617
4.0,4.0,14.41359041754604
4.022556390977444,4.022556390977444,14.511192150657871
4.045112781954887,4.045112781954887,14.608561674582552
4.06766917293233,4.06766917293233,14.705699833037215
4.090225563909774,4.090225563909774,14.802607474919714
4.112781954887218,4.112781954887218,14.899285453879072
4.135338345864661,4.135338345864661,14.995734627904618
4.157894736842105,4.157894736842105,15.091955858932966
4.180451127819548,4.180451127819548,15.187950012472
4.203007518796992,4.203007518796992,15.283717957241295
4.225563909774436,4.225563909774436,15.379260564828137
4.24812030075188,4.24812030075188,15.474578709358587
4.270676691729323,4.270676691729323,15.56967326718289
4.293233082706767,4.293233082706767,15.66454511657466
4.315789473684211,4.315789473684211,15.759195137443252
4.338345864661654,4.338345864661654,15.85362421105877
4.360902255639098,4.360902255639098,15.947833219789215
4.383458646616541,4.383458646616541,16.041823046849203
4.406015037593985,4.406015037593985,16.135594576059844
4.428571428571429,4.428571428571429,16.229148691619283
4.451127819548872,4.451127819548872,16.32248627788345
4.473684210526315,4.473684210526315,16.415608219156667
4.496240601503759,4.496240601503759,16.5085153994916
4.518796992481203,4.518796992481203,16.601208702498262
4.541353383458647,4.541353383458647,16.693689011161673
4.56390977443609,4.56390977443609,16.785957207667792
4.586466165413533,4.586466165413533,16.87801417323745
4.609022556390977,4.609022556390977,16.96986078796785
4.631578947368421,4.631578947368421,17.061497930681465
4.654135338345864,4.654135338345864,17.152926478781882
4.676691729323308,4.676691729323308,17.24414730811651
4.699248120300752,4.699248120300752,17.335161292845587
4.7218045112781954,4.7218045112781954,17.425969305317572
4.74436090225564,4.74436090225564,17.516572215950347
4.7669172932330826,4.7669172932330826,17.606970893118234
4.789473684210526,4.789473684210526,17.69716620304447
4.81203007518797,4.81203007518797,17.787159009698918
4.834586466165414,4.834586466165414,17.876950174700863
4.857142857142857,4.857142857142857,17.966540557226672
4.879699248120301,4.879699248120301,18.05593101392206
4.902255639097744,4.902255639097744,18.145122398818888
4.924812030075188,4.924812030075188,18.234115563256204
4.947368421052632,4.947368421052632,18.322911355805417
4.969924812030075,4.969924812030075,18.411510622199437
4.992481203007518,4.992481203007518,18.4999142052656
5.015037593984962,5.015037593984962,18.588122944862228
5.037593984962406,5.037593984962406,18.676137677818723
5.060150375939849,5.060150375939849,18.763959237878943
5.082706766917293,5.082706766917293,18.851588455647907
5.105263157894736,5.105263157894736,18.939026158541488
5.12781954887218,5.12781954887218,19.02627317073917
5.150375939849624,5.150375939849624,19.113330313139578
5.172932330827067,5.172932330827067,19.20019840331879
5.195488721804511,5.195488721804511,19.286878255491285
5.2180451127819545,5.2180451127819545,19.37337068047336
5.240601503759399,5.240601503759399,19.459676485649027
5.263157894736842,5.263157894736842,19.5457964749382
5.285714285714286,5.285714285714286,19.631731448767106
5.308270676691729,5.308270676691729,19.71748220404087
5.330827067669173,5.330827067669173,19.80304953411812
5.353383458646617,5.353383458646617,19.888434228787567
5.37593984962406,5.37593984962406,19.973637074246497
5.398496240601504,5.398496240601504,20.058658853081056
5.421052631578947,5.421052631578947,20.143500344248277
5.443609022556391,5.443609022556391,20.228162323059784
5.466165413533834,5.466165413533834,20.31264556116709
5.488721804511278,5.488721804511278,20.396950826548466
